Game Type,Matchup,X Wins,O Wins,Ties,Average X Move Time (s),Average O Move Time (s),Total Moves,Blocked Wins (X),Blocked Wins (O),Missed Wins (X),Missed Wins (O),X Depth,O Depth,X Iterations,O Iterations,X Exploration Constant,O Exploration Constant
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5349413394927979,0.0003786087036132,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.571796464920044,0.0003765225410461,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5670873165130615,0.0005365014076232,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6311463117599487,0.0002719759941101,8,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8066244125366211,0.0003337065378824,6,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5964282035827637,0.0003779530525207,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5574792861938477,0.0002499222755432,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7950529257456461,0.0008364518483479,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6786830425262451,0.0006459951400756,8,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.512799882888794,0.000253677368164,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5219069004058838,0.0002514719963073,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.6058995723724365,0.0005014538764953,9,1,3,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6279875278472901,0.0008841753005981,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5426270008087158,0.0006261467933654,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6761242747306824,0.0005003809928894,8,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5998608589172363,0.0006670951843261,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.6101495265960694,0.0006293058395385,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8793313503265381,0.0,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.7083332061767578,0.0,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5373911380767822,0.0002499222755432,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5828959465026855,0.0,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7822492917378744,0.0,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5794417858123779,0.0,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7101805806159973,0.0002781748771667,8,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6041991114616394,0.0,7,2,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5879852771759033,0.0,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5346795558929444,0.0,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6446664929389954,0.0003781914710998,8,0,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5935096740722656,0.0002210140228271,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6519715189933777,0.0006371140480041,8,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5563790321350097,0.0005191564559936,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5706912994384765,0.0,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5753743171691894,0.0,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5489828586578369,0.0,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6539520621299744,0.0002593994140625,8,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7969755331675211,0.0010029474894205,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6290692687034607,0.0003330707550048,7,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5763888359069824,0.0002623796463012,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7708234786987305,0.0,6,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7335990269978842,0.0,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7497901916503906,0.0001746813456217,6,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6409276127815247,0.0,8,0,1,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5430686950683594,0.0,9,1,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.4896266460418701,0.0,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6679142117500305,0.0008401870727539,7,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5991212844848632,0.0002488493919372,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5829230308532715,0.0002506971359252,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.813118060429891,0.0,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5717952728271485,0.0006260871887207,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.764143705368042,0.0006709893544514,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7164204120635986,0.0004999637603759,8,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5714270591735839,0.0,9,2,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6892273426055908,0.0006717046101888,7,1,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7963250478108724,0.0006728967030843,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5581512928009034,0.0,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.755696694056193,0.0006747245788574,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5739527702331543,0.0006296634674072,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5310233116149903,0.0005058646202087,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7151811718940735,0.0005026459693908,8,0,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8110340436299642,0.0003325144449869,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5519491672515869,0.0006296634674072,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5928493976593018,0.0002515912055969,9,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6420508623123169,0.00033966700236,7,2,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5689754962921143,0.0005052089691162,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5619401931762695,0.0005018711090087,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7294228076934814,0.0,8,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.7581544518470764,0.0008424917856852,7,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5556680202484131,0.0003988146781921,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6199833154678345,0.0006278753280639,8,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.628887128829956,0.0005035400390625,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8075171113014221,0.0002501010894775,8,0,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7027586698532104,0.0002519488334655,8,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.6467236518859864,0.0,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5545767784118653,0.0,9,2,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5241893768310547,0.0,9,2,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5597730159759522,0.0002082586288452,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5321974277496337,0.00063157081604,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.4990913391113281,0.0011908411979675,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7362403074900309,0.0007047653198242,6,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7624189058939616,0.0,6,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.526511287689209,0.0,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6966056227684021,0.0,8,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.542529821395874,0.0011457800865173,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6881399750709534,0.0005567073822021,8,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6747053861618042,0.0002501010894775,8,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5336970806121826,0.0002388954162597,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6711389422416687,0.0005047917366027,8,0,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5213667869567871,0.0,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5047873973846435,0.0001295208930969,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5164590358734131,0.0003823637962341,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5108745574951172,0.0008802413940429,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5272551059722901,0.0004997253417968,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8009812037150065,0.0003520647684733,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.776599645614624,0.0,6,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6945929527282715,0.0003333091735839,7,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7594078381856283,0.0006679693857828,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5185575962066651,0.0,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6328303217887878,0.0008407433827718,7,2,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5079195499420166,0.0002480149269104,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8161733150482178,0.0,6,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7564031283060709,0.0,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7856012185414633,0.0,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5358763217926026,0.0005172491073608,9,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5465605735778809,0.0002522468566894,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5008651733398437,0.0,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6445031762123108,0.0002515316009521,8,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5756312370300293,0.0002889037132263,9,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.6075798988342285,0.0,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.8001578450202942,0.0003646214803059,7,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8526426156361898,0.0,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7376371622085571,0.000628113746643,8,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7976838747660319,0.0007143815358479,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5782532691955566,0.0003766417503356,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.781573216120402,0.0003201166788736,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7647577921549479,0.0006740887959798,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6253416538238525,0.0006767114003499,7,1,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.66374272108078,0.0008243719736735,7,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5455568790435791,0.0002517700195312,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6770259141921997,0.0008755326271057,8,1,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5608396053314209,0.0005025267601013,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5628631591796875,0.000129222869873,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.577431058883667,0.0005045533180236,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.581228494644165,0.0009238719940185,9,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5781622409820557,0.0,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6849877834320068,0.0,8,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5684873580932617,0.0,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5734550952911377,0.0,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6930962800979614,0.0,8,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5940712928771973,0.0009151101112365,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6747862100601196,0.0,8,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6550511717796326,0.0,8,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5793798446655274,0.0,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7878156503041586,0.002898613611857,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8116645018259684,0.0005280971527099,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.6221326351165771,0.0,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.6129154682159423,0.000253140926361,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.6072921276092529,0.0006279349327087,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5596518516540527,0.0004012584686279,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6844427585601807,0.0003960132598876,8,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6148149967193604,0.0002483129501342,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6097989082336426,0.001136302947998,8,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7936712106068929,0.0,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.762623151143392,0.0008452733357747,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5706212520599365,0.0005214214324951,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6729179620742798,0.0,7,1,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6356838941574097,0.0008618831634521,7,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6421599984169006,0.0002717971801757,8,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5782641887664794,0.0,9,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6237564086914062,0.0,8,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6590315103530884,0.0,8,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7049591541290283,0.0025669932365417,8,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5631315231323242,0.0,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6834864020347595,0.0,8,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5850800037384033,0.0,9,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5878356456756592,0.0008139610290527,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6954814195632935,0.0,8,1,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5991740703582764,0.0,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5279431819915772,0.0011481046676635,9,2,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8093442916870117,0.0005629857381184,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6637247204780579,0.0003785490989685,8,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5213068962097168,0.0006913542747497,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5596755981445313,2.312660217285156e-05,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8098321755727133,0.0015745957692464,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5838463783264161,0.0,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7932689984639486,0.0006670157114664,6,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.78175155321757,0.0,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5583537578582763,0.0,9,1,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5944174289703369,0.0,9,0,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.592427110671997,0.0,9,0,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.7614126205444336,0.0007274150848388,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.6999305486679077,0.0,7,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8560438950856527,0.0007232030232747,6,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5705574512481689,0.0,9,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6830691695213318,0.0005434155464172,8,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5914215564727783,0.0,9,0,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.6342863440513611,0.0,8,1,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5506216049194336,0.0,9,1,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5905519485473633,0.0,9,1,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.571688175201416,0.0,9,0,3,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5229166984558106,0.0,9,2,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8148101965586344,0.0001724561055501,6,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5907842636108398,0.0,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5994338512420654,0.0002498626708984,9,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8148581186930338,0.0006715456644694,6,0,0,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.6020924568176269,0.0005009174346923,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5881243228912354,0.000506043434143,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.5835016250610352,0.0003790855407714,9,1,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.528955602645874,0.0006488561630249,9,1,2,1,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.5741585731506348,0.000757098197937,9,1,2,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,1,0,0.8086859385172526,0.0005037784576416,6,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,1,0,0,0.7043167352676392,0.0005040963490804,7,0,1,0,0,,2.0,3000.0,,20.0,
TicTacToe,MCTSPlayer vs ab_minimax,0,0,1,0.529742956161499,0.0002499222755432,9,2,2,0,0,,2.0,3000.0,,20.0,
